"Ativo","Data","Patrim Liq| Em moeda orig| em milhares| consolid:sim*"
"AGXY3<XBSP>","1T2016","-"
"AGXY3<XBSP>","2T2016","-"
"AGXY3<XBSP>","3T2016","-"
"AGXY3<XBSP>","4T2016","-"
"AGXY3<XBSP>","1T2017","-"
"AGXY3<XBSP>","2T2017","-"
"AGXY3<XBSP>","3T2017","-"
"AGXY3<XBSP>","4T2017",171051
"AGXY3<XBSP>","1T2018","-"
"AGXY3<XBSP>","2T2018","-"
"AGXY3<XBSP>","3T2018","-"
"AGXY3<XBSP>","4T2018",183875
"AGXY3<XBSP>","1T2019","-"
"AGXY3<XBSP>","2T2019","-"
"AGXY3<XBSP>","3T2019","-"
"AGXY3<XBSP>","4T2019",192059
"AGXY3<XBSP>","1T2020",189794
"AGXY3<XBSP>","2T2020",187785
"AGXY3<XBSP>","3T2020",185773
"AGXY3<XBSP>","4T2020",1015667
"AGXY3<XBSP>","1T2021",986333
"AGXY3<XBSP>","2T2021",988804
"AGXY3<XBSP>","3T2021",1364843
"AGXY3<XBSP>","4T2021",1458744
"AGXY3<XBSP>","1T2022",1401545
"AGXY3<XBSP>","2T2022",1255444
"AGXY3<XBSP>","3T2022",1282051
"AGXY3<XBSP>","4T2022",1485032
"AGXY3<XBSP>","1T2023",1442665
"AGXY3<XBSP>","2T2023",1055091
"AGXY3<XBSP>","3T2023",1024287
"AGXY3<XBSP>","4T2023",1113385
"AGXY3<XBSP>","1T2024",838102
"AGXY3<XBSP>","2T2024",705136
"RPAD3<XBSP>","1T2010",594689
"RPAD3<XBSP>","2T2010",594535
"RPAD3<XBSP>","3T2010",603737
"RPAD3<XBSP>","4T2010",604963
"RPAD3<XBSP>","1T2011",613593
"RPAD3<XBSP>","2T2011",621890
"RPAD3<XBSP>","3T2011",643462
"RPAD3<XBSP>","4T2011",652428
"RPAD3<XBSP>","1T2012",664882
"RPAD3<XBSP>","2T2012",673227
"RPAD3<XBSP>","3T2012",685168
"RPAD3<XBSP>","4T2012",704176
"RPAD3<XBSP>","1T2013",710848
"RPAD3<XBSP>","2T2013",719743
"RPAD3<XBSP>","3T2013",727021
"RPAD3<XBSP>","4T2013",742044
"RPAD3<XBSP>","1T2014",749456
"RPAD3<XBSP>","2T2014",754910
"RPAD3<XBSP>","3T2014",769876
"RPAD3<XBSP>","4T2014",777600
"RPAD3<XBSP>","1T2015",801082
"RPAD3<XBSP>","2T2015",807193
"RPAD3<XBSP>","3T2015",836492
"RPAD3<XBSP>","4T2015",851427
"RPAD3<XBSP>","1T2016",859600
"RPAD3<XBSP>","2T2016",860365
"RPAD3<XBSP>","3T2016",877228
"RPAD3<XBSP>","4T2016",882902
"RPAD3<XBSP>","1T2017",888930
"RPAD3<XBSP>","2T2017",899011
"RPAD3<XBSP>","3T2017",908682
"RPAD3<XBSP>","4T2017",918365
"RPAD3<XBSP>","1T2018",930137
"RPAD3<XBSP>","2T2018",942067
"RPAD3<XBSP>","3T2018",952546
"RPAD3<XBSP>","4T2018",959741
"RPAD3<XBSP>","1T2019",970278
"RPAD3<XBSP>","2T2019",975533
"RPAD3<XBSP>","3T2019",989509
"RPAD3<XBSP>","4T2019",993802
"RPAD3<XBSP>","1T2020",1013174
"RPAD3<XBSP>","2T2020",1024661
"RPAD3<XBSP>","3T2020",1035630
"RPAD3<XBSP>","4T2020",1028141
"RPAD3<XBSP>","1T2021",1035037
"RPAD3<XBSP>","2T2021",1028953
"RPAD3<XBSP>","3T2021",1040860
"RPAD3<XBSP>","4T2021",1038886
"RPAD3<XBSP>","1T2022",1039897
"RPAD3<XBSP>","2T2022",1056034
"RPAD3<XBSP>","3T2022",1072035
"RPAD3<XBSP>","4T2022",1066751
"RPAD3<XBSP>","1T2023",1079892
"RPAD3<XBSP>","2T2023",1086728
"RPAD3<XBSP>","3T2023",1100649
"RPAD3<XBSP>","4T2023",1082832
"RPAD3<XBSP>","1T2024",1087490
"RPAD3<XBSP>","2T2024",1034621
"RPAD5<XBSP>","1T2010",594689
"RPAD5<XBSP>","2T2010",594535
"RPAD5<XBSP>","3T2010",603737
"RPAD5<XBSP>","4T2010",604963
"RPAD5<XBSP>","1T2011",613593
"RPAD5<XBSP>","2T2011",621890
"RPAD5<XBSP>","3T2011",643462
"RPAD5<XBSP>","4T2011",652428
"RPAD5<XBSP>","1T2012",664882
"RPAD5<XBSP>","2T2012",673227
"RPAD5<XBSP>","3T2012",685168
"RPAD5<XBSP>","4T2012",704176
"RPAD5<XBSP>","1T2013",710848
"RPAD5<XBSP>","2T2013",719743
"RPAD5<XBSP>","3T2013",727021
"RPAD5<XBSP>","4T2013",742044
"RPAD5<XBSP>","1T2014",749456
"RPAD5<XBSP>","2T2014",754910
"RPAD5<XBSP>","3T2014",769876
"RPAD5<XBSP>","4T2014",777600
"RPAD5<XBSP>","1T2015",801082
"RPAD5<XBSP>","2T2015",807193
"RPAD5<XBSP>","3T2015",836492
"RPAD5<XBSP>","4T2015",851427
"RPAD5<XBSP>","1T2016",859600
"RPAD5<XBSP>","2T2016",860365
"RPAD5<XBSP>","3T2016",877228
"RPAD5<XBSP>","4T2016",882902
"RPAD5<XBSP>","1T2017",888930
"RPAD5<XBSP>","2T2017",899011
"RPAD5<XBSP>","3T2017",908682
"RPAD5<XBSP>","4T2017",918365
"RPAD5<XBSP>","1T2018",930137
"RPAD5<XBSP>","2T2018",942067
"RPAD5<XBSP>","3T2018",952546
"RPAD5<XBSP>","4T2018",959741
"RPAD5<XBSP>","1T2019",970278
"RPAD5<XBSP>","2T2019",975533
"RPAD5<XBSP>","3T2019",989509
"RPAD5<XBSP>","4T2019",993802
"RPAD5<XBSP>","1T2020",1013174
"RPAD5<XBSP>","2T2020",1024661
"RPAD5<XBSP>","3T2020",1035630
"RPAD5<XBSP>","4T2020",1028141
"RPAD5<XBSP>","1T2021",1035037
"RPAD5<XBSP>","2T2021",1028953
"RPAD5<XBSP>","3T2021",1040860
"RPAD5<XBSP>","4T2021",1038886
"RPAD5<XBSP>","1T2022",1039897
"RPAD5<XBSP>","2T2022",1056034
"RPAD5<XBSP>","3T2022",1072035
"RPAD5<XBSP>","4T2022",1066751
"RPAD5<XBSP>","1T2023",1079892
"RPAD5<XBSP>","2T2023",1086728
"RPAD5<XBSP>","3T2023",1100649
"RPAD5<XBSP>","4T2023",1082832
"RPAD5<XBSP>","1T2024",1087490
"RPAD5<XBSP>","2T2024",1034621
"RPAD6<XBSP>","1T2010",594689
"RPAD6<XBSP>","2T2010",594535
"RPAD6<XBSP>","3T2010",603737
"RPAD6<XBSP>","4T2010",604963
"RPAD6<XBSP>","1T2011",613593
"RPAD6<XBSP>","2T2011",621890
"RPAD6<XBSP>","3T2011",643462
"RPAD6<XBSP>","4T2011",652428
"RPAD6<XBSP>","1T2012",664882
"RPAD6<XBSP>","2T2012",673227
"RPAD6<XBSP>","3T2012",685168
"RPAD6<XBSP>","4T2012",704176
"RPAD6<XBSP>","1T2013",710848
"RPAD6<XBSP>","2T2013",719743
"RPAD6<XBSP>","3T2013",727021
"RPAD6<XBSP>","4T2013",742044
"RPAD6<XBSP>","1T2014",749456
"RPAD6<XBSP>","2T2014",754910
"RPAD6<XBSP>","3T2014",769876
"RPAD6<XBSP>","4T2014",777600
"RPAD6<XBSP>","1T2015",801082
"RPAD6<XBSP>","2T2015",807193
"RPAD6<XBSP>","3T2015",836492
"RPAD6<XBSP>","4T2015",851427
"RPAD6<XBSP>","1T2016",859600
"RPAD6<XBSP>","2T2016",860365
"RPAD6<XBSP>","3T2016",877228
"RPAD6<XBSP>","4T2016",882902
"RPAD6<XBSP>","1T2017",888930
"RPAD6<XBSP>","2T2017",899011
"RPAD6<XBSP>","3T2017",908682
"RPAD6<XBSP>","4T2017",918365
"RPAD6<XBSP>","1T2018",930137
"RPAD6<XBSP>","2T2018",942067
"RPAD6<XBSP>","3T2018",952546
"RPAD6<XBSP>","4T2018",959741
"RPAD6<XBSP>","1T2019",970278
"RPAD6<XBSP>","2T2019",975533
"RPAD6<XBSP>","3T2019",989509
"RPAD6<XBSP>","4T2019",993802
"RPAD6<XBSP>","1T2020",1013174
"RPAD6<XBSP>","2T2020",1024661
"RPAD6<XBSP>","3T2020",1035630
"RPAD6<XBSP>","4T2020",1028141
"RPAD6<XBSP>","1T2021",1035037
"RPAD6<XBSP>","2T2021",1028953
"RPAD6<XBSP>","3T2021",1040860
"RPAD6<XBSP>","4T2021",1038886
"RPAD6<XBSP>","1T2022",1039897
"RPAD6<XBSP>","2T2022",1056034
"RPAD6<XBSP>","3T2022",1072035
"RPAD6<XBSP>","4T2022",1066751
"RPAD6<XBSP>","1T2023",1079892
"RPAD6<XBSP>","2T2023",1086728
"RPAD6<XBSP>","3T2023",1100649
"RPAD6<XBSP>","4T2023",1082832
"RPAD6<XBSP>","1T2024",1087490
"RPAD6<XBSP>","2T2024",1034621
"APTI3<XBSP>","1T2010",89261
"APTI3<XBSP>","2T2010",90722
"APTI3<XBSP>","3T2010",90829
"APTI3<XBSP>","4T2010",138538
"APTI3<XBSP>","1T2011",139271
"APTI3<XBSP>","2T2011",141780
"APTI3<XBSP>","3T2011",324509
"APTI3<XBSP>","4T2011",322638
"APTI3<XBSP>","1T2012",324779
"APTI3<XBSP>","2T2012",329154
"APTI3<XBSP>","3T2012",330772
"APTI3<XBSP>","4T2012",246740
"APTI3<XBSP>","1T2013",251226
"APTI3<XBSP>","2T2013",254029
"APTI3<XBSP>","3T2013",252394
"APTI3<XBSP>","4T2013",266277
"APTI3<XBSP>","1T2014",268199
"APTI3<XBSP>","2T2014",268658
"APTI3<XBSP>","3T2014",270790
"APTI3<XBSP>","4T2014",268659
"APTI3<XBSP>","1T2015",268858
"APTI3<XBSP>","2T2015",271020
"APTI3<XBSP>","3T2015",270922
"APTI3<XBSP>","4T2015",277948
"APTI3<XBSP>","1T2016",272151
"APTI3<XBSP>","2T2016",264521
"APTI3<XBSP>","3T2016",259213
"APTI3<XBSP>","4T2016",277133
"APTI3<XBSP>","1T2017",269212
"APTI3<XBSP>","2T2017",262888
"APTI3<XBSP>","3T2017",247709
"APTI3<XBSP>","4T2017",244965
"APTI3<XBSP>","1T2018",240322
"APTI3<XBSP>","2T2018",236105
"APTI3<XBSP>","3T2018",231207
"APTI3<XBSP>","4T2018",232154
"APTI3<XBSP>","1T2019",229439
"APTI3<XBSP>","2T2019",228127
"APTI3<XBSP>","3T2019",221278
"APTI3<XBSP>","4T2019",236697
"APTI3<XBSP>","1T2020",231594
"APTI3<XBSP>","2T2020",229309
"APTI3<XBSP>","3T2020",296722
"APTI3<XBSP>","4T2020",261523
"APTI3<XBSP>","1T2021",254761
"APTI3<XBSP>","2T2021",259040
"APTI3<XBSP>","3T2021",252699
"APTI3<XBSP>","4T2021",232518
"APTI3<XBSP>","1T2022",228115
"APTI3<XBSP>","2T2022",240624
"APTI3<XBSP>","3T2022",243433
"APTI3<XBSP>","4T2022",207408
"APTI3<XBSP>","1T2023",202614
"APTI3<XBSP>","2T2023",215696
"APTI3<XBSP>","3T2023",213107
"APTI3<XBSP>","4T2023",222840
"APTI3<XBSP>","1T2024",250812
"APTI3<XBSP>","2T2024",263057
"APTI4<XBSP>","1T2010",89261
"APTI4<XBSP>","2T2010",90722
"APTI4<XBSP>","3T2010",90829
"APTI4<XBSP>","4T2010",138538
"APTI4<XBSP>","1T2011",139271
"APTI4<XBSP>","2T2011",141780
"APTI4<XBSP>","3T2011",324509
"APTI4<XBSP>","4T2011",322638
"APTI4<XBSP>","1T2012",324779
"APTI4<XBSP>","2T2012",329154
"APTI4<XBSP>","3T2012",330772
"APTI4<XBSP>","4T2012",246740
"APTI4<XBSP>","1T2013",251226
"APTI4<XBSP>","2T2013",254029
"APTI4<XBSP>","3T2013",252394
"APTI4<XBSP>","4T2013",266277
"APTI4<XBSP>","1T2014",268199
"APTI4<XBSP>","2T2014",268658
"APTI4<XBSP>","3T2014",270790
"APTI4<XBSP>","4T2014",268659
"APTI4<XBSP>","1T2015",268858
"APTI4<XBSP>","2T2015",271020
"APTI4<XBSP>","3T2015",270922
"APTI4<XBSP>","4T2015",277948
"APTI4<XBSP>","1T2016",272151
"APTI4<XBSP>","2T2016",264521
"APTI4<XBSP>","3T2016",259213
"APTI4<XBSP>","4T2016",277133
"APTI4<XBSP>","1T2017",269212
"APTI4<XBSP>","2T2017",262888
"APTI4<XBSP>","3T2017",247709
"APTI4<XBSP>","4T2017",244965
"APTI4<XBSP>","1T2018",240322
"APTI4<XBSP>","2T2018",236105
"APTI4<XBSP>","3T2018",231207
"APTI4<XBSP>","4T2018",232154
"APTI4<XBSP>","1T2019",229439
"APTI4<XBSP>","2T2019",228127
"APTI4<XBSP>","3T2019",221278
"APTI4<XBSP>","4T2019",236697
"APTI4<XBSP>","1T2020",231594
"APTI4<XBSP>","2T2020",229309
"APTI4<XBSP>","3T2020",296722
"APTI4<XBSP>","4T2020",261523
"APTI4<XBSP>","1T2021",254761
"APTI4<XBSP>","2T2021",259040
"APTI4<XBSP>","3T2021",252699
"APTI4<XBSP>","4T2021",232518
"APTI4<XBSP>","1T2022",228115
"APTI4<XBSP>","2T2022",240624
"APTI4<XBSP>","3T2022",243433
"APTI4<XBSP>","4T2022",207408
"APTI4<XBSP>","1T2023",202614
"APTI4<XBSP>","2T2023",215696
"APTI4<XBSP>","3T2023",213107
"APTI4<XBSP>","4T2023",222840
"APTI4<XBSP>","1T2024",250812
"APTI4<XBSP>","2T2024",263057
"FRRN3B<XBSP>","1T2010",514440
"FRRN3B<XBSP>","2T2010",602478
"FRRN3B<XBSP>","3T2010",686922
"FRRN3B<XBSP>","4T2010",772847
"FRRN3B<XBSP>","1T2011",874643
"FRRN3B<XBSP>","2T2011",986282
"FRRN3B<XBSP>","3T2011",1076171
"FRRN3B<XBSP>","4T2011",1135910
"FRRN3B<XBSP>","1T2012",1213752
"FRRN3B<XBSP>","2T2012",1314690
"FRRN3B<XBSP>","3T2012",1418667
"FRRN3B<XBSP>","4T2012",1514474
"FRRN3B<XBSP>","1T2013",1609186
"FRRN3B<XBSP>","2T2013",1711793
"FRRN3B<XBSP>","3T2013",1807753
"FRRN3B<XBSP>","4T2013",1805488
"FRRN3B<XBSP>","1T2014",1892090
"FRRN3B<XBSP>","2T2014",1995307
"FRRN3B<XBSP>","3T2014",2072024
"FRRN3B<XBSP>","4T2014",1917105
"FRRN3B<XBSP>","1T2015",1833273
"FRRN3B<XBSP>","2T2015",1989525
"FRRN3B<XBSP>","3T2015",2056329
"FRRN3B<XBSP>","4T2015",2038761
"FRRN3B<XBSP>","1T2016",2101331
"FRRN3B<XBSP>","2T2016",2134192
"FRRN3B<XBSP>","3T2016",2166844
"FRRN3B<XBSP>","4T2016",2986615
"FRRN3B<XBSP>","1T2017",3063284
"FRRN3B<XBSP>","2T2017",3040304
"FRRN3B<XBSP>","3T2017",3222872
"FRRN3B<XBSP>","4T2017",3227655
"FRRN3B<XBSP>","1T2018",3366308
"FRRN3B<XBSP>","2T2018",3136006
"FRRN3B<XBSP>","3T2018",3217501
"FRRN3B<XBSP>","4T2018",3514574
"FRRN3B<XBSP>","1T2019",3677890
"FRRN3B<XBSP>","2T2019",3474940
"FRRN3B<XBSP>","3T2019",3484768
"FRRN3B<XBSP>","4T2019",3779610
"FRRN3B<XBSP>","1T2020",3775281
"FRRN3B<XBSP>","2T2020",3497448
"FRRN3B<XBSP>","3T2020",3821794
"FRRN3B<XBSP>","4T2020",3802947
"FRRN3B<XBSP>","1T2021",4265484
"FRRN3B<XBSP>","2T2021",4251111
"FRRN3B<XBSP>","3T2021",4067596
"FRRN3B<XBSP>","4T2021",4170094
"FRRN3B<XBSP>","1T2022",4438206
"FRRN3B<XBSP>","2T2022",4312941
"FRRN3B<XBSP>","3T2022",4748987
"FRRN3B<XBSP>","4T2022",4588554
"FRRN3B<XBSP>","1T2023",4852180
"FRRN3B<XBSP>","2T2023",5153972
"FRRN3B<XBSP>","3T2023",2862607
"FRRN3B<XBSP>","4T2023",2946751
"FRRN3B<XBSP>","1T2024",3363346
"FRRN3B<XBSP>","2T2024",3251381
"FRRN5B<XBSP>","1T2010",514440
"FRRN5B<XBSP>","2T2010",602478
"FRRN5B<XBSP>","3T2010",686922
"FRRN5B<XBSP>","4T2010",772847
"FRRN5B<XBSP>","1T2011",874643
"FRRN5B<XBSP>","2T2011",986282
"FRRN5B<XBSP>","3T2011",1076171
"FRRN5B<XBSP>","4T2011",1135910
"FRRN5B<XBSP>","1T2012",1213752
"FRRN5B<XBSP>","2T2012",1314690
"FRRN5B<XBSP>","3T2012",1418667
"FRRN5B<XBSP>","4T2012",1514474
"FRRN5B<XBSP>","1T2013",1609186
"FRRN5B<XBSP>","2T2013",1711793
"FRRN5B<XBSP>","3T2013",1807753
"FRRN5B<XBSP>","4T2013",1805488
"FRRN5B<XBSP>","1T2014",1892090
"FRRN5B<XBSP>","2T2014",1995307
"FRRN5B<XBSP>","3T2014",2072024
"FRRN5B<XBSP>","4T2014",1917105
"FRRN5B<XBSP>","1T2015",1833273
"FRRN5B<XBSP>","2T2015",1989525
"FRRN5B<XBSP>","3T2015",2056329
"FRRN5B<XBSP>","4T2015",2038761
"FRRN5B<XBSP>","1T2016",2101331
"FRRN5B<XBSP>","2T2016",2134192
"FRRN5B<XBSP>","3T2016",2166844
"FRRN5B<XBSP>","4T2016",2986615
"FRRN5B<XBSP>","1T2017",3063284
"FRRN5B<XBSP>","2T2017",3040304
"FRRN5B<XBSP>","3T2017",3222872
"FRRN5B<XBSP>","4T2017",3227655
"FRRN5B<XBSP>","1T2018",3366308
"FRRN5B<XBSP>","2T2018",3136006
"FRRN5B<XBSP>","3T2018",3217501
"FRRN5B<XBSP>","4T2018",3514574
"FRRN5B<XBSP>","1T2019",3677890
"FRRN5B<XBSP>","2T2019",3474940
"FRRN5B<XBSP>","3T2019",3484768
"FRRN5B<XBSP>","4T2019",3779610
"FRRN5B<XBSP>","1T2020",3775281
"FRRN5B<XBSP>","2T2020",3497448
"FRRN5B<XBSP>","3T2020",3821794
"FRRN5B<XBSP>","4T2020",3802947
"FRRN5B<XBSP>","1T2021",4265484
"FRRN5B<XBSP>","2T2021",4251111
"FRRN5B<XBSP>","3T2021",4067596
"FRRN5B<XBSP>","4T2021",4170094
"FRRN5B<XBSP>","1T2022",4438206
"FRRN5B<XBSP>","2T2022",4312941
"FRRN5B<XBSP>","3T2022",4748987
"FRRN5B<XBSP>","4T2022",4588554
"FRRN5B<XBSP>","1T2023",4852180
"FRRN5B<XBSP>","2T2023",5153972
"FRRN5B<XBSP>","3T2023",2862607
"FRRN5B<XBSP>","4T2023",2946751
"FRRN5B<XBSP>","1T2024",3363346
"FRRN5B<XBSP>","2T2024",3251381
"FRRN6B<XBSP>","1T2010",514440
"FRRN6B<XBSP>","2T2010",602478
"FRRN6B<XBSP>","3T2010",686922
"FRRN6B<XBSP>","4T2010",772847
"FRRN6B<XBSP>","1T2011",874643
"FRRN6B<XBSP>","2T2011",986282
"FRRN6B<XBSP>","3T2011",1076171
"FRRN6B<XBSP>","4T2011",1135910
"FRRN6B<XBSP>","1T2012",1213752
"FRRN6B<XBSP>","2T2012",1314690
"FRRN6B<XBSP>","3T2012",1418667
"FRRN6B<XBSP>","4T2012",1514474
"FRRN6B<XBSP>","1T2013",1609186
"FRRN6B<XBSP>","2T2013",1711793
"FRRN6B<XBSP>","3T2013",1807753
"FRRN6B<XBSP>","4T2013",1805488
"FRRN6B<XBSP>","1T2014",1892090
"FRRN6B<XBSP>","2T2014",1995307
"FRRN6B<XBSP>","3T2014",2072024
"FRRN6B<XBSP>","4T2014",1917105
"FRRN6B<XBSP>","1T2015",1833273
"FRRN6B<XBSP>","2T2015",1989525
"FRRN6B<XBSP>","3T2015",2056329
"FRRN6B<XBSP>","4T2015",2038761
"FRRN6B<XBSP>","1T2016",2101331
"FRRN6B<XBSP>","2T2016",2134192
"FRRN6B<XBSP>","3T2016",2166844
"FRRN6B<XBSP>","4T2016",2986615
"FRRN6B<XBSP>","1T2017",3063284
"FRRN6B<XBSP>","2T2017",3040304
"FRRN6B<XBSP>","3T2017",3222872
"FRRN6B<XBSP>","4T2017",3227655
"FRRN6B<XBSP>","1T2018",3366308
"FRRN6B<XBSP>","2T2018",3136006
"FRRN6B<XBSP>","3T2018",3217501
"FRRN6B<XBSP>","4T2018",3514574
"FRRN6B<XBSP>","1T2019",3677890
"FRRN6B<XBSP>","2T2019",3474940
"FRRN6B<XBSP>","3T2019",3484768
"FRRN6B<XBSP>","4T2019",3779610
"FRRN6B<XBSP>","1T2020",3775281
"FRRN6B<XBSP>","2T2020",3497448
"FRRN6B<XBSP>","3T2020",3821794
"FRRN6B<XBSP>","4T2020",3802947
"FRRN6B<XBSP>","1T2021",4265484
"FRRN6B<XBSP>","2T2021",4251111
"FRRN6B<XBSP>","3T2021",4067596
"FRRN6B<XBSP>","4T2021",4170094
"FRRN6B<XBSP>","1T2022",4438206
"FRRN6B<XBSP>","2T2022",4312941
"FRRN6B<XBSP>","3T2022",4748987
"FRRN6B<XBSP>","4T2022",4588554
"FRRN6B<XBSP>","1T2023",4852180
"FRRN6B<XBSP>","2T2023",5153972
"FRRN6B<XBSP>","3T2023",2862607
"FRRN6B<XBSP>","4T2023",2946751
"FRRN6B<XBSP>","1T2024",3363346
"FRRN6B<XBSP>","2T2024",3251381
"AALR3<XBSP>","1T2010","-"
"AALR3<XBSP>","2T2010","-"
"AALR3<XBSP>","3T2010","-"
"AALR3<XBSP>","4T2010","-"
"AALR3<XBSP>","1T2011","-"
"AALR3<XBSP>","2T2011","-"
"AALR3<XBSP>","3T2011","-"
"AALR3<XBSP>","4T2011","-"
"AALR3<XBSP>","1T2012","-"
"AALR3<XBSP>","2T2012","-"
"AALR3<XBSP>","3T2012","-"
"AALR3<XBSP>","4T2012","-"
"AALR3<XBSP>","1T2013","-"
"AALR3<XBSP>","2T2013","-"
"AALR3<XBSP>","3T2013","-"
"AALR3<XBSP>","4T2013",279490
"AALR3<XBSP>","1T2014","-"
"AALR3<XBSP>","2T2014","-"
"AALR3<XBSP>","3T2014","-"
"AALR3<XBSP>","4T2014",743319
"AALR3<XBSP>","1T2015","-"
"AALR3<XBSP>","2T2015","-"
"AALR3<XBSP>","3T2015","-"
"AALR3<XBSP>","4T2015",733000
"AALR3<XBSP>","1T2016",893452
"AALR3<XBSP>","2T2016",883450
"AALR3<XBSP>","3T2016",880692
"AALR3<XBSP>","4T2016",1173600
"AALR3<XBSP>","1T2017",1182905
"AALR3<XBSP>","2T2017",1218344
"AALR3<XBSP>","3T2017",1230385
"AALR3<XBSP>","4T2017",1219460
"AALR3<XBSP>","1T2018",1230226
"AALR3<XBSP>","2T2018",1236630
"AALR3<XBSP>","3T2018",1249113
"AALR3<XBSP>","4T2018",1256946
"AALR3<XBSP>","1T2019",1264760
"AALR3<XBSP>","2T2019",1272385
"AALR3<XBSP>","3T2019",1287907
"AALR3<XBSP>","4T2019",1282190
"AALR3<XBSP>","1T2020",1262906
"AALR3<XBSP>","2T2020",1179763
"AALR3<XBSP>","3T2020",1176682
"AALR3<XBSP>","4T2020",1190537
"AALR3<XBSP>","1T2021",1201016
"AALR3<XBSP>","2T2021",1212178
"AALR3<XBSP>","3T2021",1205650
"AALR3<XBSP>","4T2021",1175292
"AALR3<XBSP>","1T2022",1159398
"AALR3<XBSP>","2T2022",1145368
"AALR3<XBSP>","3T2022",1072554
"AALR3<XBSP>","4T2022",949696
"AALR3<XBSP>","1T2023",906947
"AALR3<XBSP>","2T2023",865378
"AALR3<XBSP>","3T2023",1015113
"AALR3<XBSP>","4T2023",917456
"AALR3<XBSP>","1T2024",969191
"AALR3<XBSP>","2T2024",1089045
"ALLD3<XBSP>","1T2010","-"
"ALLD3<XBSP>","2T2010","-"
"ALLD3<XBSP>","3T2010","-"
"ALLD3<XBSP>","4T2010","-"
"ALLD3<XBSP>","1T2011","-"
"ALLD3<XBSP>","2T2011","-"
"ALLD3<XBSP>","3T2011","-"
"ALLD3<XBSP>","4T2011","-"
"ALLD3<XBSP>","1T2012","-"
"ALLD3<XBSP>","2T2012","-"
"ALLD3<XBSP>","3T2012","-"
"ALLD3<XBSP>","4T2012","-"
"ALLD3<XBSP>","1T2013","-"
"ALLD3<XBSP>","2T2013","-"
"ALLD3<XBSP>","3T2013","-"
"ALLD3<XBSP>","4T2013","-"
"ALLD3<XBSP>","1T2014","-"
"ALLD3<XBSP>","2T2014","-"
"ALLD3<XBSP>","3T2014","-"
"ALLD3<XBSP>","4T2014","-"
"ALLD3<XBSP>","1T2015","-"
"ALLD3<XBSP>","2T2015","-"
"ALLD3<XBSP>","3T2015","-"
"ALLD3<XBSP>","4T2015","-"
"ALLD3<XBSP>","1T2016","-"
"ALLD3<XBSP>","2T2016","-"
"ALLD3<XBSP>","3T2016","-"
"ALLD3<XBSP>","4T2016","-"
"ALLD3<XBSP>","1T2017","-"
"ALLD3<XBSP>","2T2017","-"
"ALLD3<XBSP>","3T2017","-"
"ALLD3<XBSP>","4T2017",842531
"ALLD3<XBSP>","1T2018","-"
"ALLD3<XBSP>","2T2018","-"
"ALLD3<XBSP>","3T2018","-"
"ALLD3<XBSP>","4T2018",913949
"ALLD3<XBSP>","1T2019","-"
"ALLD3<XBSP>","2T2019","-"
"ALLD3<XBSP>","3T2019","-"
"ALLD3<XBSP>","4T2019",970123
"ALLD3<XBSP>","1T2020",976524
"ALLD3<XBSP>","2T2020",978847
"ALLD3<XBSP>","3T2020",1068242
"ALLD3<XBSP>","4T2020",1130587
"ALLD3<XBSP>","1T2021",1149362
"ALLD3<XBSP>","2T2021",1474959
"ALLD3<XBSP>","3T2021",1523638
"ALLD3<XBSP>","4T2021",1511717
"ALLD3<XBSP>","1T2022",1533186
"ALLD3<XBSP>","2T2022",1505197
"ALLD3<XBSP>","3T2022",1512194
"ALLD3<XBSP>","4T2022",1499921
"ALLD3<XBSP>","1T2023",1516114
"ALLD3<XBSP>","2T2023",1532395
"ALLD3<XBSP>","3T2023",1552723
"ALLD3<XBSP>","4T2023",1599166
"ALLD3<XBSP>","1T2024",1582945
"ALLD3<XBSP>","2T2024",1596435
"ALOS3<XBSP>","1T2010",1155781
"ALOS3<XBSP>","2T2010",1185900
"ALOS3<XBSP>","3T2010",1218265
"ALOS3<XBSP>","4T2010",1277387
"ALOS3<XBSP>","1T2011",1789499
"ALOS3<XBSP>","2T2011",1848179
"ALOS3<XBSP>","3T2011",1906513
"ALOS3<XBSP>","4T2011",1943398
"ALOS3<XBSP>","1T2012",1965444
"ALOS3<XBSP>","2T2012",2061025
"ALOS3<XBSP>","3T2012",2090319
"ALOS3<XBSP>","4T2012",2091702
"ALOS3<XBSP>","1T2013",2111009
"ALOS3<XBSP>","2T2013",2223488
"ALOS3<XBSP>","3T2013",2243051
"ALOS3<XBSP>","4T2013",2230611
"ALOS3<XBSP>","1T2014",2245737
"ALOS3<XBSP>","2T2014",2287635
"ALOS3<XBSP>","3T2014",2311456
"ALOS3<XBSP>","4T2014",2352808
"ALOS3<XBSP>","1T2015",2372135
"ALOS3<XBSP>","2T2015",2441618
"ALOS3<XBSP>","3T2015",2463459
"ALOS3<XBSP>","4T2015",2418541
"ALOS3<XBSP>","1T2016",2437260
"ALOS3<XBSP>","2T2016",2437746
"ALOS3<XBSP>","3T2016",2454015
"ALOS3<XBSP>","4T2016",2476695
"ALOS3<XBSP>","1T2017",2494356
"ALOS3<XBSP>","2T2017",2548967
"ALOS3<XBSP>","3T2017",2569922
"ALOS3<XBSP>","4T2017",2585116
"ALOS3<XBSP>","1T2018",2609987
"ALOS3<XBSP>","2T2018",2646940
"ALOS3<XBSP>","3T2018",2672888
"ALOS3<XBSP>","4T2018",2766602
